Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g46477	-	274	-	251143	251901	0.081686	0.028682	0.034738
g46478	-	274	-	260021	269326	5.569288	1.955548	2.368430
g46481	-	274	+	285343	324893	94.597763	33.216171	40.229233
g46482	-	274	-	326816	342732	89.280701	31.349190	37.968067
g46487	-	274	-	391670	394220	28.735043	10.089754	12.220042
g46485	-	274	+	376537	387304	78.614174	27.603846	33.431953
g46488	-	274	+	422612	423376	0.299346	0.105110	0.127302
g46489	-	274	+	426799	435323	16.271587	5.713453	6.919756
g46491	-	274	+	454981	455613	0.898894	0.315629	0.382269
g46492	-	274	-	461144	464156	28.229570	9.912268	12.005082
g46493	-	274	-	477485	480105	78.998161	27.738674	33.595249
g46494	-	274	-	495532	496548	34.913834	12.259316	14.847673
g46495	-	274	+	511395	519356	26.799999	9.410301	11.397135
g46496	-	274	+	519435	529916	133.252731	46.789120	56.667881
g46497	-	274	+	569609	570885	9.010418	3.163834	3.831826
g46513	-	274	+	743708	745466	0.559613	0.196497	0.237984
g46514	-	274	-	748501	755139	3.025553	1.062364	1.286665
g46515	-	274	-	773468	775912	1.062989	0.373248	0.452053
g46516	-	274	-	776361	788178	1.164522	0.408899	0.495232
g46517	-	274	+	789220	789797	2.788820	0.979240	1.185991
g46518	-	274	-	793478	793809	23.620481	8.293875	10.044992
g46534	-	275	+	170630	170971	0.646199	0.226900	0.274807
g46520	-	275	+	4144	27194	0.759399	0.266648	0.322947
g46521	-	275	+	29247	31471	0.000000	0.000000	0.000000
g46522	-	275	-	34467	34817	0.000000	0.000000	0.000000
g46523	-	275	-	51785	52711	0.116613	0.040946	0.049592
g46525	-	275	-	98179	99379	0.000000	0.000000	0.000000
g46526	-	275	-	99540	99902	0.000000	0.000000	0.000000
g46527	-	275	+	100634	101732	0.000000	0.000000	0.000000
g46528	-	275	+	108609	108923	0.000000	0.000000	0.000000
g46529	-	275	+	109136	110173	0.000000	0.000000	0.000000
g46530	-	275	+	110298	111295	0.000000	0.000000	0.000000
g46531	-	275	+	117772	119035	11.487792	4.033716	4.885370
g46532	-	275	-	144406	145683	0.000000	0.000000	0.000000
g46533	-	275	+	146805	169021	9.514890	3.340969	4.046361
g46540	-	275	-	210873	211461	0.975758	0.342619	0.414957
g46542	-	275	+	215833	227480	2.137879	0.750675	0.909168
g46545	-	275	-	265236	266202	9.085121	3.190065	3.863595
g46543	-	275	+	230461	232599	8.516934	2.990556	3.621964
g46544	-	275	-	234197	261115	43.749146	15.361666	18.605032
g46554	-	275	-	385079	385798	1.071153	0.376115	0.455525
g46547	-	275	-	315808	316755	18.511604	6.499991	7.872360
g46558	-	275	+	426283	445846	34.590580	12.145813	14.710205
g46559	-	275	-	451379	460721	24.236597	8.510212	10.307006
g46560	-	275	-	466370	469034	0.000000	0.000000	0.000000
g46561	-	275	-	469110	469649	0.000000	0.000000	0.000000
g46564	-	275	-	474933	476486	0.000000	0.000000	0.000000
g46565	-	275	-	502222	509179	555.600220	195.088272	236.277985
g46566	-	275	-	523581	524535	164.483566	57.755219	69.949303
g46570	-	275	+	566106	567041	1.707000	0.599380	0.725929
g46571	-	275	+	567131	569337	0.284061	0.099743	0.120802
g46573	-	275	+	581765	593175	1.241018	0.435759	0.527763
g46574	-	275	+	594228	594704	0.000000	0.000000	0.000000
g46575	-	275	-	597764	598075	0.000000	0.000000	0.000000
g46578	-	275	+	635282	638076	2.804550	0.984763	1.192680
g46579	-	275	-	643568	651355	1.221445	0.428887	0.519439
g46580	-	275	-	657576	659501	0.000000	0.000000	0.000000
g46583	-	275	-	670088	675213	5.891608	2.068724	2.505502
g46584	-	275	-	681025	689136	5.261072	1.847324	2.237356
g46585	-	275	-	695595	704859	46.035549	16.164492	19.577364
g46587	-	275	+	721722	722462	3.525459	1.237897	1.499259
g46589	-	275	-	740435	759052	21.169340	7.433204	9.002605
g46590	-	275	-	764114	765557	0.000000	0.000000	0.000000
g46591	-	275	+	767519	768959	1.443183	0.506746	0.613737
g46608	-	276	-	215317	216272	0.000000	0.000000	0.000000
g46609	-	276	-	225749	230239	0.147657	0.051847	0.062794
g46601	-	276	-	91124	93353	0.316731	0.111214	0.134695
g46602	-	276	-	99998	126664	7.504460	2.635046	3.191393
g46603	-	276	+	134404	135117	0.000000	0.000000	0.000000
g46604	-	276	-	135391	141215	0.000000	0.000000	0.000000
g46606	-	276	-	182182	204206	13.010698	4.568455	5.533010
g46611	-	276	-	258954	259316	1.252341	0.439735	0.532578
g46613	-	276	+	285233	286807	6.406292	2.249445	2.724380
g46614	-	276	-	287575	288586	3.965909	1.392552	1.686567
g46616	-	276	+	309491	322536	280.715485	98.567810	119.378815
g46617	-	276	-	333985	337871	53.169422	18.669415	22.611160
g46621	-	276	+	414323	420476	80.049385	28.107792	34.042297
g46622	-	276	-	427048	428233	1.591036	0.558661	0.676614
g46623	-	276	+	435029	451866	490.768890	172.324005	208.707428
g46624	-	276	-	475160	503148	30.320988	10.646628	12.894492
g46625	-	276	-	509499	523199	1534.543457	538.825195	652.589478
g46626	-	276	-	525937	526296	0.000000	0.000000	0.000000
g46627	-	276	-	538275	551897	540.140015	189.659714	229.703308
g46635	-	276	+	616304	619856	1.510721	0.530460	0.642459
g46636	-	276	-	624824	626191	0.308000	0.108148	0.130982
g46637	-	276	+	644298	645306	0.000000	0.000000	0.000000
g46629	-	276	-	571398	571817	0.785714	0.275888	0.334138
g46630	-	276	-	575848	578154	0.273260	0.095950	0.116208
g46631	-	276	-	578492	581037	2190.659912	769.207825	931.613586
g46633	-	276	-	598057	599523	0.000000	0.000000	0.000000
g46634	-	276	-	599608	599910	0.000000	0.000000	0.000000
g46642	-	276	+	676304	677251	0.491825	0.172695	0.209157
g46644	-	276	+	695718	696314	1.282245	0.450236	0.545295
g46645	-	276	-	697342	698607	2.146266	0.753620	0.912734
g46646	-	276	-	698825	699895	0.000000	0.000000	0.000000
g46647	-	276	-	700760	701407	0.589506	0.206994	0.250697
g46651	-	276	-	721385	721828	0.000000	0.000000	0.000000
g46652	-	276	-	722147	722955	0.000000	0.000000	0.000000
g46653	-	276	+	735727	736677	3.378549	1.186312	1.436783
g46654	-	276	+	742412	743362	2.147213	0.753952	0.913137
g46657	-	277	+	697	2950	0.183195	0.064325	0.077907
g46660	-	277	+	17972	29084	6.970982	2.447725	2.964523
g46661	-	277	-	32071	39830	7.484068	2.627886	3.182721
g46662	-	277	-	39865	44918	1.071078	0.376088	0.455493
g46664	-	277	-	58145	59752	2.921960	1.025990	1.242611
g46665	-	277	-	61672	62286	7.766132	2.726927	3.302674
g46670	-	277	-	83990	88023	2.235338	0.784896	0.950614
g46671	-	277	-	88226	91376	0.434247	0.152477	0.184671
g46672	-	277	-	108761	112479	2.013332	0.706942	0.856202
g46673	-	277	+	117237	121050	0.000000	0.000000	0.000000
g46675	-	277	+	127835	135597	1.141417	0.400787	0.485406
g46676	-	277	-	135867	137474	3.722483	1.307078	1.583046
g46678	-	277	-	147713	149320	1.656995	0.581822	0.704664
g46680	-	277	+	157389	161826	0.763388	0.268049	0.324643
g46681	-	277	-	163612	165219	1.479520	0.519505	0.629190
g46682	-	277	-	169857	172297	0.000000	0.000000	0.000000
g46683	-	277	-	180215	186444	2.598080	0.912266	1.104876
g46685	-	277	-	197358	198965	1.761455	0.618501	0.749087
g46686	-	277	-	203663	221693	3.301480	1.159251	1.404008
g46687	-	277	-	227821	229449	101.634743	35.687073	43.221821
g46688	-	277	+	240470	265976	31.793495	11.163671	13.520700
g46689	-	277	-	277086	279047	44.133026	15.496459	18.768286
g46690	-	277	-	296634	298853	0.000000	0.000000	0.000000
g46693	-	277	+	316775	336698	71.232918	25.012062	30.292953
g46694	-	277	-	339733	354692	390.283020	137.040329	165.974182
g46695	-	277	+	355778	361448	19.751701	6.935427	8.399732
g46697	-	277	+	389969	394926	129.927414	45.621498	55.253738
g46698	-	277	-	399206	402928	427.135895	149.980499	181.646469
g46699	-	277	-	406601	432899	93.389252	32.791828	39.715290
g46700	-	277	-	438207	441059	402.475464	141.321472	171.159210
g46701	-	277	-	449567	471485	12.148671	4.265771	5.166420
g46702	-	277	-	474765	495140	17.286119	6.069686	7.351203
g46703	-	277	-	512704	519851	113.270218	39.772644	48.169994
g46705	-	277	+	539365	568908	26.336374	9.247508	11.199970
g46706	-	277	+	575905	581727	125.585564	44.096939	53.407295
g46707	-	277	+	585767	637697	9.534882	3.347989	4.054863
g46708	-	277	-	637905	660369	181.694427	63.798485	77.268501
g46709	-	277	+	660519	661721	19.989193	7.018818	8.500728
g46710	-	277	+	665224	665631	490.080872	172.082413	208.414825
g46713	-	277	-	705413	705805	0.442748	0.155462	0.188286
g46711	-	277	-	674183	687106	15.852370	5.566253	6.741477
g46712	-	277	+	687312	703520	62.494049	21.943575	26.576607
g46715	-	277	-	722598	723473	3.155523	1.108001	1.341937
g46716	-	277	-	749929	751086	5.443959	1.911541	2.315132
g46721	-	278	+	107158	201032	58.661877	20.597982	24.946915
g46722	-	278	-	201391	211733	19.825607	6.961378	8.431161
g46723	-	278	+	212113	232678	20.518581	7.204703	8.725860
g46724	-	278	-	240406	252503	96.716003	33.959953	41.130047
g46725	-	278	+	252646	268235	58.932625	20.693050	25.062054
g46726	-	278	-	269842	291462	140.851349	49.457226	59.899319
g46729	-	278	-	335353	337572	0.829660	0.291319	0.352826
g46730	-	278	-	337615	338586	2.595003	0.911185	1.103567
g46731	-	278	+	350587	355904	2197.494385	771.607666	934.520081
g46732	-	278	+	365282	369160	16.746914	5.880355	7.121897
g46739	-	278	+	415967	416941	0.941507	0.330592	0.400391
g46740	-	278	+	421305	422279	3.247145	1.140172	1.380901
g46741	-	278	+	442157	443112	0.242963	0.085312	0.103324
g46743	-	278	+	481883	495472	36.427685	12.790877	15.491463
g46744	-	278	-	501802	509337	64.382996	22.606844	27.379913
g46745	-	278	+	531324	548449	15.728147	5.522634	6.688650
g46767	-	278	+	795415	801537	1.187135	0.416839	0.504848
g46748	-	278	+	580574	581001	20.152796	7.076264	8.570303
g46750	-	278	+	592926	594443	47.099396	16.538042	20.029781
g46751	-	278	+	596096	598292	287.920410	101.097687	122.442825
g46752	-	278	-	599715	608928	310.319031	108.962517	131.968201
g46753	-	278	-	613429	625069	48.293999	16.957502	20.537806
g46754	-	278	-	627932	631735	22.544497	7.916064	9.587413
g46755	-	278	-	636423	640883	2.291422	0.804588	0.974464
g46756	-	278	-	645032	646443	1.120217	0.393342	0.476390
g46759	-	278	-	664375	678032	0.270524	0.094989	0.115045
g46761	-	278	-	721337	726921	0.000000	0.000000	0.000000
g46762	-	278	+	737270	737566	0.000000	0.000000	0.000000
g46768	-	279	-	31591	32190	0.000000	0.000000	0.000000
g46769	-	279	-	34086	34605	0.000000	0.000000	0.000000
g46770	-	279	+	42954	43561	0.000000	0.000000	0.000000
g46773	-	279	-	61367	63186	0.000000	0.000000	0.000000
g46774	-	279	-	82438	82899	0.000000	0.000000	0.000000
g46775	-	279	+	89680	111178	0.000000	0.000000	0.000000
g46779	-	279	-	178103	178429	0.000000	0.000000	0.000000
g46781	-	279	-	194305	196496	0.548990	0.192767	0.233467
g46782	-	279	-	205206	209669	1.346439	0.472776	0.572595
g46783	-	279	-	209687	210788	0.000000	0.000000	0.000000
g46784	-	279	+	211159	212409	0.494810	0.173743	0.210426
g46785	-	279	+	212471	213229	0.000000	0.000000	0.000000
g46786	-	279	+	223402	225594	0.000000	0.000000	0.000000
g46787	-	279	+	225619	225939	0.000000	0.000000	0.000000
g46788	-	279	-	226212	226886	0.000000	0.000000	0.000000
g46793	-	279	-	266709	267119	0.000000	0.000000	0.000000
g46794	-	279	-	311267	311575	0.000000	0.000000	0.000000
g46795	-	279	-	311628	313168	0.000000	0.000000	0.000000
g46797	-	279	+	338440	341340	0.000000	0.000000	0.000000
g46798	-	279	-	342412	356782	0.000000	0.000000	0.000000
g46800	-	279	-	390712	391791	0.146296	0.051369	0.062215
g46805	-	279	+	418556	422172	2.513726	0.882646	1.069003
g46806	-	279	+	422189	429776	4.985542	1.750576	2.120183
g46807	-	279	+	437481	446838	0.000000	0.000000	0.000000
g46811	-	279	+	509305	510652	0.000000	0.000000	0.000000
g46812	-	279	+	510724	511167	0.000000	0.000000	0.000000
g46813	-	279	+	514997	517612	0.000000	0.000000	0.000000
g46814	-	279	-	553898	558144	0.028513	0.010012	0.012126
g46815	-	279	-	560597	561007	0.000000	0.000000	0.000000
g46816	-	279	-	561509	561925	0.000000	0.000000	0.000000
g46817	-	279	-	563183	563599	0.000000	0.000000	0.000000
g46818	-	279	-	564990	565991	0.000000	0.000000	0.000000
g46819	-	279	-	566493	566909	0.000000	0.000000	0.000000
g46820	-	279	-	568167	568583	0.000000	0.000000	0.000000
g46821	-	279	+	593860	600332	7.823608	2.747108	3.327116
g46822	-	279	-	625228	625809	0.000000	0.000000	0.000000
g46823	-	279	+	639473	643498	0.000000	0.000000	0.000000
g46824	-	279	+	662841	663860	0.188562	0.066210	0.080189
g46825	-	279	+	667284	668517	0.000000	0.000000	0.000000
g46826	-	279	-	673692	674084	1.768278	0.620897	0.751989
g46827	-	279	-	674607	674900	2.761905	0.969789	1.174545
g46828	-	279	-	682652	684910	0.667521	0.234387	0.283874
g46829	-	279	+	689393	711213	10.066081	3.534509	4.280764
g46831	-	280	-	41603	43381	2.386734	0.838055	1.014997
g46832	-	280	+	49169	50152	10.086382	3.541638	4.289397
g46833	-	280	+	71619	73109	5.323944	1.869400	2.264093
g46834	-	280	-	76828	78368	4.364035	1.532346	1.855877
g46835	-	280	+	91479	92423	1.062434	0.373053	0.451817
g46837	-	280	-	106962	108356	0.144245	0.050649	0.061343
g46836	-	280	+	101553	105347	0.710532	0.249490	0.302165
g46840	-	280	+	170212	170928	0.858714	0.301521	0.365182
g46841	-	280	-	172148	172816	1.654709	0.581019	0.703692
g46844	-	280	-	187487	192393	0.437788	0.153721	0.186176
g46845	-	280	+	198557	203811	40.349358	14.167895	17.159218
g46846	-	280	-	218411	220426	3.998016	1.403826	1.700221
g46850	-	280	+	275675	275977	84.914192	29.815975	36.111137
g46851	-	280	-	277221	288553	22.757708	7.990929	9.678084
g46852	-	280	+	288619	334063	72.191048	25.348490	30.700413
g46853	-	280	-	336992	337969	0.404908	0.142176	0.172194
g46871	-	280	+	544573	551959	1.752115	0.615221	0.745115
g46872	-	280	+	552540	565738	6.405989	2.249339	2.724251
g46854	-	280	+	342458	370647	6.647985	2.334311	2.827163
g46855	-	280	+	379326	381291	0.000000	0.000000	0.000000
g46856	-	280	+	384924	393917	3.242038	1.138379	1.378729
g46859	-	280	+	423103	437124	4.386318	1.540171	1.865353
g46864	-	280	+	461397	463348	0.000000	0.000000	0.000000
g46865	-	280	+	466401	478545	4.233458	1.486497	1.800347
g46867	-	280	+	503661	505631	0.000000	0.000000	0.000000
g46868	-	280	+	508685	520839	2.221251	0.779949	0.944623
g46869	-	280	-	523610	526071	388.796478	136.518356	165.342010
g46873	-	280	+	569424	570266	7.179283	2.520866	3.053107
g46879	-	280	+	610064	611248	4.904216	1.722021	2.085597
g46880	-	280	-	611717	625837	0.048034	0.016866	0.020427
g46881	-	280	+	629715	641177	92.188339	32.370152	39.204586
g46882	-	280	-	642468	650057	0.000000	0.000000	0.000000
g46883	-	280	-	656834	659193	0.169670	0.059576	0.072155
g46886	-	280	+	715741	764755	105.042625	36.883686	44.671078
g46887	-	281	+	1238	34295	60.224762	21.146759	25.611555
g46888	-	281	+	41066	62297	20.793177	7.301121	8.842635
g46889	-	281	-	71598	73140	0.685966	0.240864	0.291718
g46890	-	281	-	73369	74859	0.000000	0.000000	0.000000
g46891	-	281	-	91965	104598	4.402083	1.545706	1.872057
g46899	-	281	+	358554	395301	164.137436	57.633682	69.802109
g46900	-	281	-	396506	398560	0.000000	0.000000	0.000000
g46892	-	281	+	128295	129760	7.680169	2.696743	3.266116
g46893	-	281	+	138852	244875	315.826233	110.896271	134.310226
g46894	-	281	-	252023	263675	13.368611	4.694129	5.685218
g46895	-	281	+	275245	276423	1.433418	0.503317	0.609584
g46896	-	281	-	284245	284661	0.311751	0.109465	0.132577
g46897	-	281	+	294658	306934	12.314041	4.323837	5.236745
g46898	-	281	+	334939	352524	237.932007	83.545219	101.184441
g46901	-	281	+	398575	409388	2091.754883	734.479248	889.552673
g46904	-	281	-	471883	474776	0.225098	0.079039	0.095727
g46902	-	281	+	422450	430758	52.319527	18.370989	22.249727
g46903	-	281	+	434491	461268	83.755920	29.409269	35.618565
g46909	-	281	+	516101	541672	0.402534	0.141342	0.171184
g46905	-	281	-	480069	480809	77.836716	27.330856	33.101322
g46906	-	281	-	485962	486567	56.122936	19.706484	23.867188
g46907	-	281	-	497571	498311	262.831329	92.288132	111.773285
g46910	-	281	+	558063	558803	379.473694	133.244843	161.377335
g46912	-	281	+	606253	606948	57.919540	20.337326	24.631224
g46916	-	281	+	653193	653816	0.240385	0.084407	0.102228
g46913	-	281	+	621799	622482	0.000000	0.000000	0.000000
g46914	-	281	-	633340	633873	4.923221	1.728694	2.093679
g46915	-	281	+	641758	649296	86.528587	30.382839	36.797684
g46917	-	281	+	659718	660047	8.200000	2.879271	3.487183
g46918	-	281	+	672246	672848	53.494194	18.783451	22.749273
g46919	-	281	+	698057	698572	67.970932	23.866678	28.905743
g46922	-	281	-	732546	733040	2.802020	0.983875	1.191604
g46930	-	281	+	745267	745773	16.603550	5.830015	7.060929
g46931	-	281	-	757143	757799	13.023592	4.572982	5.538494
g46933	-	282	-	18731	26398	76.917130	27.007961	32.710255
g46934	-	282	+	26664	29652	1.158194	0.406677	0.492541
g46935	-	282	+	29800	30896	1.813090	0.636631	0.771046
g46943	-	282	-	144319	145509	8.072208	2.834400	3.432837
g46937	-	282	+	72727	89030	56.787727	19.939911	24.149902
g46938	-	282	+	92433	94622	18.230658	6.401342	7.752883
g46939	-	282	-	96872	103011	17.801937	6.250805	7.570563
g46940	-	282	+	111413	111745	0.000000	0.000000	0.000000
g46941	-	282	+	111763	112633	0.000000	0.000000	0.000000
g46942	-	282	-	127055	133512	12.487642	4.384794	5.310572
g46944	-	282	-	167115	177246	60.203400	21.139259	25.602472
g46946	-	282	-	240513	242791	0.000000	0.000000	0.000000
g46945	-	282	-	185429	234416	21.069756	7.398237	8.960256
g46954	-	282	-	348630	358885	4.279100	1.502523	1.819757
g46955	-	282	+	358955	368116	36.797871	12.920860	15.648891
g46956	-	282	-	370820	378668	0.613999	0.215594	0.261113
g46957	-	282	+	379026	379700	6.266667	2.200419	2.665002
g46958	-	282	+	381516	400678	615.073181	215.971039	261.569824
g46959	-	282	-	415642	416472	18.684715	6.560776	7.945978
g46960	-	282	+	416490	427793	240.787659	84.547928	102.398857
g46967	-	282	+	574210	576225	0.000000	0.000000	0.000000
g46961	-	282	-	432510	470107	41.151081	14.449407	17.500164
g46962	-	282	-	500213	516899	28.099842	9.866715	11.949913
g46969	-	282	+	588159	617230	39.086456	13.724453	16.622149
g46970	-	282	+	630751	668664	174.833572	61.389423	74.350807
g46971	-	282	+	672779	712597	60.545994	21.259554	25.748165
g47000	-	283	+	298133	301272	4.159588	1.460559	1.768932
g47002	-	283	+	319915	320349	0.164368	0.057715	0.069900
g46976	-	283	+	59	1412	35.048744	12.306687	14.905046
g46977	-	283	-	2690	5250	0.204042	0.071645	0.086772
g46978	-	283	-	5473	6405	0.000000	0.000000	0.000000
g46980	-	283	+	12774	14267	3.618872	1.270697	1.538984
g46981	-	283	-	15005	15313	9.973124	3.501869	4.241233
g46984	-	283	+	102406	102777	0.000000	0.000000	0.000000
g46985	-	283	-	106542	106826	0.000000	0.000000	0.000000
g46986	-	283	-	125668	126261	0.000000	0.000000	0.000000
g46987	-	283	-	126402	127325	0.000000	0.000000	0.000000
g46988	-	283	+	128086	146471	0.252450	0.088643	0.107358
g46989	-	283	-	187740	196314	0.000000	0.000000	0.000000
g46990	-	283	+	197738	205723	15.986486	5.613345	6.798512
g46993	-	283	+	228673	229296	0.000000	0.000000	0.000000
g46999	-	283	+	262805	263821	0.521239	0.183023	0.221665
g47003	-	284	+	14487	15231	1.842048	0.646800	0.783361
g47004	-	284	+	15300	16376	0.776229	0.272558	0.330104
g47012	-	284	+	180762	192682	1.398467	0.491045	0.594721
g47013	-	284	+	202606	244164	16.857817	5.919296	7.169060
g47015	-	284	-	261510	329199	31.089666	10.916534	13.221384
g47016	-	284	-	333701	334510	41.756790	14.662089	17.757753
g47017	-	284	+	342088	343731	0.355231	0.124732	0.151068
g47018	-	284	-	349356	350138	76.234993	26.768440	32.420166
g47019	-	284	+	365087	367393	0.355665	0.124885	0.151252
g47020	-	284	+	368271	368891	1.011272	0.355089	0.430060
g47021	-	284	+	384539	386125	51.545685	18.099270	21.920637
g47022	-	284	+	395399	459596	49.801365	17.486786	21.178837
g47023	-	284	-	461173	468299	31.659225	11.116524	13.463599
g47024	-	284	+	481379	486819	7.322642	2.571204	3.114072
g47025	-	284	-	502841	513431	95.965927	33.696579	40.811066
g47026	-	284	+	513759	526116	253.329300	88.951675	107.732391
