Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g49994	-	337	+	389897	393325	1.831091	0.646771	0.811389
g49998	-	337	-	402679	403017	1.174041	0.414690	0.520238
g50006	-	337	+	436141	436500	0.847059	0.299195	0.375347
g50010	-	337	-	444827	449874	0.354226	0.125118	0.156964
g50013	-	337	+	467661	471181	0.000000	0.000000	0.000000
g50016	-	337	-	489924	490477	0.284090	0.100345	0.125885
g50017	-	337	-	491581	493749	1.108149	0.391416	0.491040
g50018	-	337	-	494715	496418	0.448073	0.158267	0.198549
g50019	-	337	+	496695	500045	3.547212	1.252932	1.571832
g50020	-	337	+	500411	501000	0.598280	0.211322	0.265108
g50021	-	337	-	508705	509640	0.000000	0.000000	0.000000
g50028	-	337	-	552116	552670	0.257658	0.091009	0.114173
g50030	-	337	+	555801	559118	2.038832	0.720148	0.903443
g50035	-	337	-	570833	573694	1.352081	0.477577	0.599131
g50036	-	337	+	582068	582391	0.848459	0.299689	0.375967
g50042	-	337	-	612376	614000	0.438185	0.154774	0.194168
g50043	-	337	+	614179	617131	0.620281	0.219093	0.274857
g50044	-	337	-	630162	633309	0.119144	0.042084	0.052795
g50045	-	337	-	633467	633775	0.053398	0.018861	0.023662
g50046	-	337	+	635037	635423	0.117144	0.041377	0.051909
g50047	-	337	-	646810	647796	4.624519	1.633454	2.049206
g50049	-	337	-	657472	663834	0.032739	0.011564	0.014507
g50054	-	338	+	7117	12556	0.273131	0.096474	0.121029
g50055	-	338	+	33662	39947	0.000000	0.000000	0.000000
g50056	-	338	-	47996	50611	0.150229	0.053063	0.066569
g50057	-	338	+	56393	57067	0.984441	0.347720	0.436223
g50058	-	338	+	66477	80409	1.520568	0.537089	0.673791
g50099	-	338	+	638254	638631	0.211111	0.074568	0.093547
g50100	-	338	+	656672	657897	0.000000	0.000000	0.000000
g50101	-	338	-	658116	660974	0.511768	0.180765	0.226773
g50059	-	338	+	86835	87575	1.113087	0.393160	0.493229
g50060	-	338	+	95618	96292	1.166424	0.412000	0.516863
g50061	-	338	+	106373	109585	0.000000	0.000000	0.000000
g50062	-	338	+	112987	114057	0.000000	0.000000	0.000000
g50063	-	338	+	132161	138674	0.000000	0.000000	0.000000
g50064	-	338	+	155256	162375	0.000000	0.000000	0.000000
g50065	-	338	+	179260	183106	0.000000	0.000000	0.000000
g50066	-	338	+	190909	191457	6.936833	2.450200	3.073833
g50067	-	338	+	208630	209721	0.435211	0.153723	0.192850
g50068	-	338	-	218571	222015	4.564487	1.612250	2.022605
g50069	-	338	-	222054	227198	5.983333	2.113409	2.651321
g50071	-	338	+	258740	262824	3.162222	1.116947	1.401236
g50072	-	338	+	262890	266095	21.496054	7.592749	9.525282
g50073	-	338	+	291232	298115	0.190884	0.067423	0.084584
g50076	-	338	+	376891	377954	2.116977	0.747750	0.938070
g50077	-	338	-	385082	396965	8.323477	2.939985	3.688280
g50078	-	338	+	405711	406082	0.000000	0.000000	0.000000
g50079	-	338	-	407530	410931	0.056665	0.020015	0.025109
g50080	-	338	-	410957	411544	0.000000	0.000000	0.000000
g50083	-	338	+	414996	415433	0.397260	0.140319	0.176033
g50084	-	338	+	437265	441939	6.650981	2.349233	2.947167
g50085	-	338	+	448123	451330	22.015175	7.776111	9.755313
g50087	-	338	+	506276	507217	0.559448	0.197606	0.247901
g50088	-	338	-	521092	531301	4.292724	1.516259	1.902182
g50089	-	338	+	531315	532184	22.149582	7.823586	9.814871
g50090	-	338	+	548745	549800	4.395834	1.552679	1.947872
g50091	-	338	-	556966	557532	10.089354	3.563720	4.470771
g50092	-	338	-	558379	567457	4.150166	1.465905	1.839012
g50093	-	338	+	568025	570334	5.854439	2.067881	2.594205
g50094	-	338	+	572146	573877	0.000000	0.000000	0.000000
g50095	-	338	+	573952	574251	0.160004	0.056516	0.070901
g50096	-	338	+	581202	585960	3.277508	1.157668	1.452322
g50097	-	338	+	590156	594303	9.611090	3.394790	4.258844
g50098	-	338	+	599877	603132	16.896772	5.968210	7.487258
g50102	-	338	+	665135	672944	4.295878	1.517373	1.903579
g50108	-	339	+	83685	84044	0.116667	0.041209	0.051697
g50110	-	339	-	127125	128047	0.344048	0.121523	0.152454
g50109	-	339	-	90590	114924	159.932114	56.490578	70.868744
g50111	-	339	-	141867	144176	104.575119	36.937599	46.339085
g50112	-	339	+	144293	144613	19.866043	7.017003	8.802996
g50113	-	339	+	146108	146461	10.918079	3.856440	4.837994
g50114	-	339	+	151932	152633	0.000000	0.000000	0.000000
g50115	-	339	+	153181	153582	0.000000	0.000000	0.000000
g50116	-	339	+	157003	157443	0.000000	0.000000	0.000000
g50117	-	339	-	160509	165645	50.481850	17.830994	22.369400
g50119	-	339	+	217736	218554	0.000000	0.000000	0.000000
g50120	-	339	-	227334	227783	6.988880	2.468584	3.096896
g50121	-	339	+	230075	230665	0.821489	0.290163	0.364016
g50162	-	339	+	619730	622152	3.301225	1.166045	1.462831
g50163	-	339	+	623676	626098	3.097378	1.094043	1.372503
g50164	-	339	+	627622	628668	2.932983	1.035976	1.299657
g50167	-	339	+	630378	638191	1.466488	0.517987	0.649827
g50123	-	339	-	233127	233960	0.675060	0.238442	0.299131
g50124	-	339	-	233975	235709	0.000000	0.000000	0.000000
g50125	-	339	+	238870	239658	0.000000	0.000000	0.000000
g50126	-	339	-	241694	242062	0.422764	0.149327	0.187334
g50128	-	339	-	253686	268280	43.384880	15.324232	19.224607
g50129	-	339	-	269708	278335	43.921570	15.513800	19.462423
g50130	-	339	+	294100	337873	39.201542	13.846610	17.370895
g50131	-	339	-	344166	349104	0.000000	0.000000	0.000000
g50132	-	339	-	358583	363556	3.655395	1.291144	1.619770
g50133	-	339	-	381084	397816	32.243324	11.388857	14.287587
g50134	-	339	+	402078	402467	0.000000	0.000000	0.000000
g50135	-	339	-	438503	440585	0.667218	0.235672	0.295656
g50136	-	339	-	445825	450504	3.560494	1.257623	1.577718
g50137	-	339	-	470686	473077	36.067356	12.739566	15.982083
g50138	-	339	+	477161	477682	0.000000	0.000000	0.000000
g50139	-	339	+	480000	480461	0.234307	0.082761	0.103826
g50140	-	339	+	482548	482970	0.000000	0.000000	0.000000
g50142	-	339	-	494741	495427	0.000000	0.000000	0.000000
g50144	-	339	+	502375	504513	0.000000	0.000000	0.000000
g50145	-	339	+	505029	508620	0.157379	0.055589	0.069737
g50146	-	339	+	514535	523393	0.000000	0.000000	0.000000
g50147	-	339	-	531470	533046	0.000000	0.000000	0.000000
g50149	-	339	+	537704	538615	0.000000	0.000000	0.000000
g50150	-	339	+	539252	539563	0.000000	0.000000	0.000000
g50151	-	339	+	543173	543574	0.000000	0.000000	0.000000
g50152	-	339	-	544745	548814	0.000000	0.000000	0.000000
g50153	-	339	+	552687	556335	0.000000	0.000000	0.000000
g50154	-	339	+	556490	556882	0.000000	0.000000	0.000000
g50155	-	339	+	568954	580003	0.000000	0.000000	0.000000
g50177	-	340	+	4756	5145	0.178205	0.062945	0.078966
g50178	-	340	-	19771	48118	2.456704	0.867747	1.088609
g50184	-	340	-	98056	155454	28.138851	9.939091	12.468822
g50189	-	340	-	168770	182695	7.599021	2.684095	3.367260
g50192	-	340	+	262699	268621	0.000000	0.000000	0.000000
g50190	-	340	+	193220	213636	37.375546	13.201639	16.561764
g50191	-	340	-	218416	256618	71.983086	25.425575	31.896978
g50205	-	340	+	363982	365709	0.000000	0.000000	0.000000
g50206	-	340	-	366900	367421	5.067050	1.789763	2.245299
g50207	-	340	-	367677	367994	3.632076	1.282907	1.609437
g50211	-	340	+	379234	383414	0.000000	0.000000	0.000000
g50214	-	340	+	398598	405905	0.000000	0.000000	0.000000
g50215	-	340	-	407700	408212	0.278752	0.098460	0.123520
g50218	-	340	+	415760	417071	0.000000	0.000000	0.000000
g50223	-	340	+	451925	462005	0.312869	0.110510	0.138638
g50225	-	340	+	500517	500786	0.677778	0.239402	0.300335
g50226	-	340	-	503587	505486	0.400564	0.141486	0.177497
g50227	-	340	-	506507	507202	0.002586	0.000913	0.001146
g50228	-	340	-	510201	572797	50.051147	17.678864	22.178549
g50229	-	340	+	586883	597292	8.246730	2.912877	3.654272
g50231	-	340	-	657987	658850	0.045139	0.015944	0.020002
g50232	-	340	+	659553	661028	1.455378	0.514063	0.644904
g50233	-	340	-	662249	662575	0.000000	0.000000	0.000000
g50235	-	340	-	673464	675258	0.000000	0.000000	0.000000
g50236	-	340	-	676086	676583	0.057028	0.020143	0.025270
g50240	-	341	-	4832	6058	1.014260	0.358253	0.449437
g50241	-	341	+	38201	38896	0.431753	0.152502	0.191317
g50242	-	341	+	38943	39386	2.597973	0.917646	1.151208
g50243	-	341	+	39646	40547	2.363858	0.834952	1.047467
g50244	-	341	+	40995	41399	2.922222	1.032175	1.294888
g50245	-	341	+	42536	46235	0.356108	0.125783	0.157798
g50246	-	341	+	52283	53893	0.646396	0.228317	0.286429
g50251	-	341	-	70062	75125	0.000000	0.000000	0.000000
g50252	-	341	-	91145	91726	1.164948	0.411478	0.516209
g50256	-	341	+	98853	102390	0.000000	0.000000	0.000000
g50258	-	341	-	119701	122967	0.729493	0.257669	0.323251
g50259	-	341	-	123914	124231	0.166667	0.058869	0.073853
g50270	-	341	-	172753	173088	0.711310	0.251246	0.315194
g50271	-	341	+	174161	174992	1.124294	0.397119	0.498195
g50273	-	341	-	183522	184379	0.041958	0.014820	0.018592
g50294	-	341	-	299218	299886	0.374784	0.132380	0.166073
g50295	-	341	-	314045	322904	2.153928	0.760802	0.954444
g50301	-	341	+	349432	353562	1.024614	0.361910	0.454025
g50311	-	341	+	414224	423988	0.479218	0.169267	0.212350
g50313	-	341	-	435142	436571	3.732270	1.318297	1.653835
g50317	-	341	-	445996	447140	1.102212	0.389319	0.488410
g50321	-	341	-	452939	453800	0.294939	0.104177	0.130693
g50323	-	341	+	458994	459608	0.397724	0.140482	0.176239
g50324	-	341	+	459652	460827	0.165873	0.058589	0.073501
g50325	-	341	+	460888	464024	0.285633	0.100890	0.126569
g50326	-	341	+	468729	472046	2.164130	0.764405	0.958964
g50333	-	341	-	518189	522126	1.393753	0.492296	0.617597
g50335	-	341	+	534446	536067	1.745168	0.616421	0.773315
g50337	-	341	+	543172	549207	0.000000	0.000000	0.000000
g50338	-	341	+	549234	550133	0.977923	0.345418	0.433335
g50346	-	341	-	596080	597499	0.559101	0.197483	0.247748
g50348	-	341	+	610097	612080	0.134062	0.047353	0.059405
g50349	-	341	+	612326	614308	0.000000	0.000000	0.000000
g50350	-	341	+	614554	616537	0.000000	0.000000	0.000000
g50351	-	341	+	616783	618766	0.200729	0.070901	0.088947
g50352	-	341	+	619012	620995	0.151547	0.053529	0.067153
g50353	-	341	+	621241	623224	0.000000	0.000000	0.000000
g50357	-	341	+	636485	637066	0.381443	0.134732	0.169024
g50358	-	341	-	641136	641867	0.359290	0.126907	0.159208
g50365	-	341	-	659524	659937	4.098551	1.447674	1.816140
g50366	-	341	+	660299	668048	0.156842	0.055399	0.069499
g50369	-	341	-	677321	678716	1.215368	0.429287	0.538551
g50371	-	341	-	682170	683860	0.000000	0.000000	0.000000
g50379	-	342	-	111952	112776	2.133333	0.753527	0.945318
g50380	-	342	+	122924	129340	1.711310	0.604462	0.758312
g50381	-	342	-	133778	153586	67.459846	23.827894	29.892651
g50382	-	342	+	153730	164174	392.163605	138.518433	173.774628
g50383	-	342	-	167131	176061	144.427826	51.014214	63.998520
g50384	-	342	-	189423	211995	53.591843	18.929495	23.747494
g50386	-	342	-	230813	244795	14.459631	5.107372	6.407318
g50387	-	342	+	261150	261518	0.000000	0.000000	0.000000
g50388	-	342	-	263726	264064	0.560472	0.197968	0.248355
g50391	-	342	-	290570	290932	0.884298	0.312348	0.391848
g50389	-	342	+	270993	276983	52.542953	18.559010	23.282711
g50390	-	342	-	278949	279809	33.621620	11.875693	14.898335
g50397	-	342	-	327560	327976	4.412470	1.558555	1.955243
g50398	-	342	-	335420	370500	44.855812	15.843788	19.876404
g50402	-	342	-	402671	405487	2.133321	0.753523	0.945312
g50403	-	342	-	409773	410681	0.801980	0.283272	0.355372
g50404	-	342	+	423019	424246	0.000000	0.000000	0.000000
g50408	-	342	+	459706	463911	11.945513	4.219346	5.293268
g50409	-	342	+	475620	489711	15.183751	5.363143	6.728189
g50410	-	342	+	492650	511409	29.012600	10.247714	12.855996
g50407	-	342	+	445334	452466	2412.949463	852.292297	1069.220581
g50411	-	342	+	541965	554411	0.925205	0.326797	0.409975
g50413	-	342	-	602826	609974	2.169024	0.766134	0.961133
g50414	-	342	+	611789	612790	0.000000	0.000000	0.000000
g50415	-	342	+	614499	615302	0.000000	0.000000	0.000000
g50419	-	343	+	4808	12402	14.183462	5.009825	6.284943
g50420	-	343	+	25038	25865	0.859497	0.303588	0.380858
g50421	-	343	+	25878	26336	0.206972	0.073106	0.091713
g50422	-	343	+	26597	27559	0.297508	0.105085	0.131831
g50425	-	343	-	46756	47809	39.755646	14.042328	17.616428
g50429	-	343	-	65299	65874	0.253472	0.089530	0.112318
g50430	-	343	-	66641	67216	0.260417	0.091983	0.115395
g50431	-	343	-	67363	67707	0.214493	0.075762	0.095046
g50433	-	343	-	77781	78110	0.145454	0.051377	0.064453
g50434	-	343	-	78544	83856	0.737875	0.260629	0.326965
g50446	-	343	+	356519	356953	0.035862	0.012667	0.015891
g50447	-	343	-	357483	361524	0.966097	0.341241	0.428095
g50444	-	343	+	342901	348347	227.653839	80.410973	100.877441
g50449	-	343	-	372488	381561	26.710604	9.434611	11.835940
g50450	-	343	-	396784	402880	48.812553	17.241373	21.629705
g50451	-	343	+	432813	437478	156.639069	55.327419	69.409538
g50452	-	343	-	440073	448113	0.122297	0.043197	0.054192
g50455	-	343	+	479412	480872	35.074074	12.388722	15.541942
g50456	-	343	+	491146	491472	1.394495	0.492558	0.617925
g50460	-	343	-	506059	506825	841.588684	297.262543	372.922821
g50466	-	343	-	545568	548572	17.276316	6.102271	7.655441
g50468	-	343	-	557292	557582	0.611684	0.216057	0.271048
g50470	-	343	-	570179	570946	0.377604	0.133376	0.167323
g50482	-	344	+	151615	153754	2.521097	0.890492	1.117143
g50488	-	344	-	199868	200438	5.970291	2.108802	2.645541
g50491	-	344	-	286188	289879	0.255333	0.090188	0.113143
g50489	-	344	-	238367	250270	531.870117	187.865021	235.681046
g50495	-	344	-	324184	325236	5.137702	1.814718	2.276607
g50498	-	344	+	384061	385935	0.109541	0.038692	0.048540
g50499	-	344	-	386642	388867	0.000000	0.000000	0.000000
g50501	-	344	+	402463	405151	1.869488	0.660333	0.828403
g50512	-	344	+	578044	578850	0.085997	0.030376	0.038107
g50513	-	344	-	599315	600304	1.198587	0.423360	0.531115
g50516	-	344	-	624589	625578	1.453535	0.513412	0.644087
g50524	-	345	-	32383	39098	0.165197	0.058350	0.073202
g50523	-	345	+	18609	32354	88.640877	31.309374	39.278339
g50529	-	345	-	140193	149535	8.141414	2.875677	3.607604
g50532	-	345	+	175408	186082	0.525606	0.185652	0.232905
g50534	-	345	+	200239	200574	0.482143	0.170301	0.213646
g50538	-	345	+	238806	239816	0.778437	0.274956	0.344939
g50540	-	345	-	260950	262026	0.530176	0.187267	0.234930
g50541	-	345	+	290402	313389	36.093933	12.748953	15.993859
g50542	-	345	+	320418	332300	49.865025	17.613123	22.096073
g50544	-	345	-	416781	419655	114.450836	40.425861	50.715191
g50545	-	345	-	440416	441444	1.910593	0.674852	0.846618
g50546	-	345	-	443517	464976	39.895432	14.091703	17.678371
g50549	-	345	-	581485	583664	8.511193	3.006289	3.771460
g50559	-	345	-	666497	667792	0.000000	0.000000	0.000000
g50560	-	345	+	669998	670831	1.278957	0.451748	0.566728
g50561	-	345	-	671596	672351	2.202720	0.778036	0.976064
g50562	-	345	+	674855	675871	25.009016	8.833584	11.081937
g50563	-	346	+	7125	7856	3.018295	1.066110	1.337460
g50565	-	346	+	10550	12612	0.000000	0.000000	0.000000
g50566	-	346	+	12867	13340	0.000000	0.000000	0.000000
g50567	-	346	+	16413	16844	0.000000	0.000000	0.000000
g50569	-	346	+	40100	47981	0.335911	0.118649	0.148848
g50570	-	346	+	51933	53644	0.000000	0.000000	0.000000
g50573	-	346	+	121456	122309	0.000000	0.000000	0.000000
g50576	-	346	+	179420	182812	0.056685	0.020022	0.025118
g50577	-	346	+	184784	187270	8.263158	2.918679	3.661551
g50583	-	346	-	250398	250847	0.000000	0.000000	0.000000
g50584	-	347	+	100054	108565	0.000000	0.000000	0.000000
g50621	-	347	-	613451	614482	1.034157	0.365281	0.458253
g50612	-	347	+	530529	530936	0.000000	0.000000	0.000000
g50613	-	347	+	542336	542713	0.000000	0.000000	0.000000
g50614	-	347	+	549008	549457	0.000000	0.000000	0.000000
g50615	-	347	+	573997	574467	0.000000	0.000000	0.000000
g50616	-	347	+	586370	586750	0.187664	0.066286	0.083157
g50617	-	347	+	587064	590034	0.000000	0.000000	0.000000
g50618	-	347	+	590145	590549	0.000000	0.000000	0.000000
g50619	-	347	-	593910	594326	1.940048	0.685256	0.859670
g50625	-	347	+	636493	645363	3.064000	1.082254	1.357713
g50626	-	347	-	647194	649182	5.463146	1.929670	2.420817
g50585	-	347	-	132374	142009	26.786821	9.461533	11.869715
g50586	-	347	-	151200	163481	1077.887573	380.727081	477.631042
g50587	-	347	-	167700	201385	4.571341	1.614671	2.025642
g50588	-	347	-	207144	207626	0.000000	0.000000	0.000000
g50589	-	347	-	216003	219445	0.158676	0.056047	0.070312
g50590	-	347	-	228245	244161	1.132156	0.399896	0.501678
g50591	-	347	+	245868	246806	6.070288	2.144123	2.689852
g50601	-	347	-	350005	351031	0.000000	0.000000	0.000000
g50602	-	347	-	361071	387970	5.956095	2.103788	2.639251
g50603	-	347	-	390183	391184	0.000000	0.000000	0.000000
g50607	-	347	-	444244	467210	3.393423	1.198611	1.503686
g50608	-	347	-	477678	478412	459.639465	162.351990	203.674362
g50609	-	347	+	480438	485401	272.583893	96.280975	120.786743
g50627	-	347	-	670387	673876	577.660461	204.038895	255.971573
g50628	-	348	+	9408	10091	0.821927	0.290318	0.364210
g50629	-	348	-	12025	17581	0.311261	0.109942	0.137925
g50632	-	348	+	39153	52581	3.983856	1.407161	1.765317
g50633	-	348	+	56246	56935	0.000000	0.000000	0.000000
g50634	-	348	-	58697	59255	0.238739	0.084326	0.105789
g50635	-	348	-	67884	68567	0.903796	0.319235	0.400488
g50636	-	348	-	68602	69246	1.038452	0.366798	0.460156
g50640	-	348	+	123545	123922	0.000000	0.000000	0.000000
g50645	-	348	+	228435	241940	14.245266	5.031655	6.312329
g50648	-	348	+	294587	300191	4.490654	1.586171	1.989888
g50649	-	348	-	326058	327419	0.000000	0.000000	0.000000
g50652	-	348	+	373645	377102	0.000000	0.000000	0.000000
g50657	-	348	+	441620	442089	0.000000	0.000000	0.000000
g50660	-	348	+	481955	483259	1.261612	0.445621	0.559043
g50661	-	348	-	484758	485819	2.660262	0.939647	1.178809
g50662	-	348	-	506097	506549	0.442384	0.156257	0.196028
g50668	-	348	-	650601	652596	0.177924	0.062846	0.078841
g50669	-	348	-	652658	653119	0.419914	0.148320	0.186071
g50679	-	349	-	51939	53015	0.564531	0.199401	0.250154
g50675	-	349	+	29431	31066	7.992537	2.823092	3.541634
g50676	-	349	+	31076	31629	46.092041	16.280445	20.424198
g50677	-	349	-	32561	41180	31.085434	10.979872	13.774506
g50684	-	349	+	89871	127514	17.616898	6.222569	7.806359
g50685	-	349	-	128437	128946	0.627160	0.221523	0.277906
g50686	-	349	-	135348	142177	46.875439	16.557154	20.771336
g50687	-	349	+	143050	146906	431.931824	152.565216	191.396622
g50703	-	349	-	483127	487657	14.469512	5.110863	6.411696
g50704	-	349	+	496917	510466	76.897354	27.161373	34.074577
g50688	-	349	-	150591	165153	222.597031	78.624825	98.636673
g50689	-	349	-	165195	175106	99.191803	35.036125	43.953640
g50690	-	349	-	185540	185881	0.549708	0.194166	0.243585
g50691	-	349	+	212296	214789	46.192661	16.315985	20.468784
g50692	-	349	+	250135	253244	0.000000	0.000000	0.000000
g50693	-	349	-	253705	254535	0.000000	0.000000	0.000000
g50694	-	349	-	279276	342385	46.299065	16.353569	20.515934
g50695	-	349	-	355595	358015	1.990341	0.703020	0.881955
g50696	-	349	-	365969	374369	1.274173	0.450058	0.564609
g50697	-	349	+	386309	392885	0.000000	0.000000	0.000000
g50698	-	349	-	424883	431543	89.151512	31.489737	39.504612
g50699	-	349	-	436826	451118	30.198675	10.666654	13.381567
g50701	-	349	+	463028	464176	0.000000	0.000000	0.000000
g50705	-	349	+	525884	526896	0.788344	0.278456	0.349329
g50706	-	349	+	526971	528548	2.203671	0.778372	0.976486
g50708	-	349	+	532197	542716	69.047615	24.388720	30.596220
g50709	-	349	-	550836	551609	1.208872	0.426993	0.535673
g50710	-	349	+	562652	576967	57.576702	20.337009	25.513256
g50711	-	349	-	579537	583566	0.000000	0.000000	0.000000
g50712	-	349	-	588066	588377	0.000000	0.000000	0.000000
g50714	-	349	-	608960	618585	3.852025	1.360597	1.706900
g50715	-	349	+	626129	650484	16.427481	5.802448	7.279307
g50716	-	349	+	656427	657305	1.065984	0.376523	0.472356
g50719	-	350	-	40130	42507	12.322949	4.352662	5.460516
g50720	-	350	-	48828	71535	13.100669	4.627365	5.805138
g50717	-	350	-	2690	7582	107.570663	37.995678	47.666462
g50718	-	350	+	7745	31029	740.606812	261.594147	328.175964
